date,category,region,sales,income
2025-10-05,vegetables,irkutsk,201,35229
2025-10-05,vegetables,kansk,199,40480
2025-10-05,greens,krasnoyarsk,199,29249
2025-10-05,greens,irkutsk,199,31499
2025-10-05,greens,kansk,201,31215
2025-10-05,flowers,krasnoyarsk,201,155077
2025-10-05,flowers,irkutsk,203,148313
2025-10-05,flowers,kansk,200,182090
2025-10-06,mushrooms,krasnoyarsk,201,81591
2025-10-06,mushrooms,irkutsk,201,100512
2025-10-06,mushrooms,kansk,200,99146
2025-10-06,fruits,krasnoyarsk,197,61438
2025-10-06,fruits,irkutsk,197,50256
2025-10-06,fruits,kansk,200,54896
2025-10-06,vegetables,krasnoyarsk,201,44292
2025-10-06,vegetables,irkutsk,196,45652
2025-10-06,vegetables,kansk,201,35197
2025-10-06,greens,krasnoyarsk,199,32337
2025-10-06,greens,irkutsk,198,29557
2025-10-06,greens,kansk,201,34967
2025-10-06,flowers,krasnoyarsk,199,180674
2025-10-06,flowers,irkutsk,201,136993
2025-10-06,flowers,kansk,202,166308
2025-10-07,mushrooms,krasnoyarsk,197,95791
2025-10-07,mushrooms,irkutsk,206,101902
2025-10-07,mushrooms,kansk,198,105825
2025-10-07,fruits,krasnoyarsk,195,60231
2025-10-07,fruits,irkutsk,203,60018
2025-10-07,fruits,kansk,201,66981
2025-10-07,vegetables,krasnoyarsk,202,42819
2025-10-07,vegetables,irkutsk,199,36701
2025-10-07,vegetables,kansk,202,38339
2025-10-07,greens,krasnoyarsk,199,26614
2025-10-07,greens,irkutsk,199,25893
2025-10-07,greens,kansk,200,27618
2025-10-07,flowers,krasnoyarsk,200,132408
2025-10-07,flowers,irkutsk,198,188527
2025-10-07,flowers,kansk,197,131387
2025-10-08,mushrooms,krasnoyarsk,200,83622
2025-10-08,mushrooms,irkutsk,198,82720
2025-10-08,mushrooms,kansk,199,89193
2025-10-08,fruits,krasnoyarsk,202,68461
2025-10-08,fruits,irkutsk,201,53582
2025-10-08,fruits,kansk,201,79933
2025-10-08,vegetables,krasnoyarsk,198,30579
2025-10-08,vegetables,irkutsk,201,47190
2025-10-08,vegetables,kansk,199,38454
2025-10-08,greens,krasnoyarsk,199,28683
2025-10-08,greens,irkutsk,195,27052
2025-10-08,greens,kansk,202,24066
2025-10-08,flowers,krasnoyarsk,203,203826
2025-10-08,flowers,irkutsk,200,161546
2025-10-08,flowers,kansk,199,139180
2025-10-09,mushrooms,krasnoyarsk,201,89241
2025-10-09,mushrooms,irkutsk,196,101786
2025-10-09,mushrooms,kansk,197,107390
2025-10-09,fruits,krasnoyarsk,199,63104
2025-10-09,fruits,irkutsk,201,54487
2025-10-09,fruits,kansk,202,58753
2025-10-09,vegetables,krasnoyarsk,197,26366
2025-10-09,vegetables,irkutsk,200,44342
2025-10-09,vegetables,kansk,203,36881
2025-10-09,greens,krasnoyarsk,198,27906
2025-10-09,greens,irkutsk,198,35566
2025-10-09,greens,kansk,204,27452
2025-10-09,flowers,krasnoyarsk,198,149028
2025-10-09,flowers,irkutsk,196,188944
2025-10-09,flowers,kansk,202,169302
2025-10-10,mushrooms,krasnoyarsk,198,93624
2025-10-10,mushrooms,irkutsk,199,94252
2025-10-10,mushrooms,kansk,198,117687
2025-10-10,fruits,krasnoyarsk,200,69494
2025-10-10,fruits,irkutsk,203,62448
2025-10-10,fruits,kansk,201,54782
2025-10-10,vegetables,krasnoyarsk,198,39449
2025-10-10,vegetables,irkutsk,202,42228
2025-10-10,vegetables,kansk,200,39250
2025-10-10,greens,krasnoyarsk,197,29457
2025-10-10,greens,irkutsk,203,33622
2025-10-10,greens,kansk,198,31220
2025-10-10,flowers,krasnoyarsk,200,138312
2025-10-10,flowers,irkutsk,199,145478
2025-10-10,flowers,kansk,200,172142
2025-10-11,mushrooms,krasnoyarsk,198,101920
2025-10-11,mushrooms,irkutsk,203,103639
2025-10-11,mushrooms,kansk,199,91434
2025-10-11,fruits,krasnoyarsk,199,55320
2025-10-11,fruits,irkutsk,200,56379
2025-10-11,fruits,kansk,200,67228
2025-10-11,vegetables,krasnoyarsk,200,35486
2025-10-11,vegetables,irkutsk,200,46844
2025-10-11,vegetables,kansk,198,41201
2025-10-11,greens,krasnoyarsk,202,35109
2025-10-11,greens,irkutsk,201,28652
2025-10-11,greens,kansk,196,29960
2025-10-11,flowers,krasnoyarsk,198,175742
2025-10-11,flowers,irkutsk,201,173330
2025-10-11,flowers,kansk,199,166196
2025-10-12,mushrooms,krasnoyarsk,202,109738
2025-10-12,mushrooms,irkutsk,201,105567
2025-10-12,mushrooms,kansk,201,96689
2025-10-12,fruits,krasnoyarsk,203,59765
2025-10-12,fruits,irkutsk,199,59168
2025-10-12,fruits,kansk,196,67180
2025-10-12,vegetables,krasnoyarsk,198,39697
2025-10-12,vegetables,irkutsk,198,45920
2025-10-12,vegetables,kansk,198,34404
2025-10-12,greens,krasnoyarsk,202,30168
2025-10-12,greens,irkutsk,198,32068
2025-10-12,greens,kansk,199,31547
2025-10-12,flowers,krasnoyarsk,196,101139
2025-10-12,flowers,irkutsk,199,157751
2025-10-12,flowers,kansk,199,134488
2025-10-13,mushrooms,krasnoyarsk,200,92096
2025-10-13,mushrooms,irkutsk,200,102136
2025-10-13,mushrooms,kansk,197,114843
2025-10-13,fruits,krasnoyarsk,198,58966
2025-10-13,fruits,irkutsk,200,63970
2025-10-13,fruits,kansk,197,54527
2025-10-13,vegetables,krasnoyarsk,199,36486
2025-10-13,vegetables,irkutsk,199,43260
2025-10-13,vegetables,kansk,203,47041
2025-10-13,greens,krasnoyarsk,195,25654
2025-10-13,greens,irkutsk,201,32238
2025-10-13,greens,kansk,199,30261
2025-10-13,flowers,krasnoyarsk,198,163587
2025-10-13,flowers,irkutsk,198,153642
2025-10-13,flowers,kansk,200,130554
2025-10-14,mushrooms,krasnoyarsk,199,122570
2025-10-14,mushrooms,irkutsk,198,93107
2025-10-14,mushrooms,kansk,200,95308
2025-10-14,fruits,krasnoyarsk,196,61567
2025-10-14,fruits,irkutsk,194,52498
2025-10-14,fruits,kansk,199,63126
2025-10-14,vegetables,krasnoyarsk,197,36835
2025-10-14,vegetables,irkutsk,198,41132
2025-10-14,vegetables,kansk,200,42306
2025-10-14,greens,krasnoyarsk,203,26156
2025-10-14,greens,irkutsk,197,32111
2025-10-14,greens,kansk,202,32578
2025-10-14,flowers,krasnoyarsk,200,150406
2025-10-14,flowers,irkutsk,201,152906
2025-10-14,flowers,kansk,197,188162
2025-10-15,mushrooms,krasnoyarsk,201,108168
2025-10-15,mushrooms,irkutsk,199,85458
2025-10-15,mushrooms,kansk,197,103470
2025-10-15,fruits,krasnoyarsk,201,66183
2025-10-15,fruits,irkutsk,197,56846
2025-10-15,fruits,kansk,200,60348
2025-10-15,vegetables,krasnoyarsk,197,42124
2025-10-15,vegetables,irkutsk,201,36103
2025-10-15,vegetables,kansk,200,36236
2025-10-15,greens,krasnoyarsk,195,29916
2025-10-15,greens,irkutsk,200,30582
2025-10-15,greens,kansk,200,31952
2025-10-15,flowers,krasnoyarsk,199,146467
2025-10-15,flowers,irkutsk,198,167674
2025-10-15,flowers,kansk,196,160100
2025-10-16,mushrooms,krasnoyarsk,202,98297
2025-10-16,mushrooms,irkutsk,204,115221
2025-10-16,mushrooms,kansk,198,104088
2025-10-16,fruits,krasnoyarsk,200,52508
2025-10-16,fruits,irkutsk,199,67256
2025-10-16,fruits,kansk,198,69697
2025-10-16,vegetables,krasnoyarsk,198,40065
2025-10-16,vegetables,irkutsk,197,34528
2025-10-16,vegetables,kansk,202,40900
2025-10-16,greens,krasnoyarsk,200,30227
2025-10-16,greens,irkutsk,199,37288
2025-10-16,greens,kansk,201,27766
2025-10-16,flowers,krasnoyarsk,198,164401
2025-10-16,flowers,irkutsk,199,199073
2025-10-16,flowers,kansk,201,137236
2025-10-17,mushrooms,krasnoyarsk,196,112978
2025-10-17,mushrooms,irkutsk,200,104309
2025-10-17,mushrooms,kansk,198,86359
2025-10-17,fruits,krasnoyarsk,198,69127
2025-10-17,fruits,irkutsk,198,55267
2025-10-17,fruits,kansk,199,64364
2025-10-17,vegetables,krasnoyarsk,195,39134
2025-10-17,vegetables,irkutsk,201,38419
2025-10-17,vegetables,kansk,198,40972
2025-10-17,greens,krasnoyarsk,203,29093
2025-10-17,greens,irkutsk,199,32992
2025-10-17,greens,kansk,200,31130
2025-10-17,flowers,krasnoyarsk,200,155902
2025-10-17,flowers,irkutsk,199,138462
2025-10-17,flowers,kansk,201,146603
2025-10-18,mushrooms,krasnoyarsk,199,112114
2025-10-18,mushrooms,irkutsk,201,100425
2025-10-18,mushrooms,kansk,199,100674
2025-10-18,fruits,krasnoyarsk,196,54489
2025-10-18,fruits,irkutsk,204,70571
2025-10-18,fruits,kansk,201,69234
2025-10-18,vegetables,krasnoyarsk,197,34738
2025-10-18,vegetables,irkutsk,198,41661
2025-10-18,vegetables,kansk,202,39800
2025-10-18,greens,krasnoyarsk,198,28331
2025-10-18,greens,irkutsk,200,30422
2025-10-18,greens,kansk,201,33014
2025-10-18,flowers,krasnoyarsk,198,164932
2025-10-18,flowers,irkutsk,199,141980
2025-10-18,flowers,kansk,202,132396
2025-10-19,mushrooms,krasnoyarsk,201,86184
2025-10-19,mushrooms,irkutsk,204,89655
2025-10-19,mushrooms,kansk,202,90651
2025-10-19,fruits,krasnoyarsk,203,69024
2025-10-19,fruits,irkutsk,202,58008
2025-10-19,fruits,kansk,200,56250
2025-10-19,vegetables,krasnoyarsk,199,33975
2025-10-19,vegetables,irkutsk,205,47990
2025-10-19,vegetables,kansk,200,40924
2025-10-19,greens,krasnoyarsk,201,29273
2025-10-19,greens,irkutsk,197,30684
2025-10-19,greens,kansk,199,22717
2025-10-19,flowers,krasnoyarsk,202,166169
2025-10-19,flowers,irkutsk,203,148634
2025-10-19,flowers,kansk,199,151671
2025-10-20,mushrooms,krasnoyarsk,196,97543
2025-10-20,mushrooms,irkutsk,201,95565
2025-10-20,mushrooms,kansk,200,104882
2025-10-20,fruits,krasnoyarsk,202,56232
2025-10-20,fruits,irkutsk,200,66044
2025-10-20,fruits,kansk,200,60224
2025-10-20,vegetables,krasnoyarsk,198,39811
2025-10-20,vegetables,irkutsk,201,38592
2025-10-20,vegetables,kansk,197,44340
2025-10-20,greens,krasnoyarsk,200,26452
2025-10-20,greens,irkutsk,199,29487
2025-10-20,greens,kansk,197,28470
2025-10-20,flowers,krasnoyarsk,202,170269
2025-10-20,flowers,irkutsk,199,139033
2025-10-20,flowers,kansk,202,151245
2025-10-21,mushrooms,krasnoyarsk,198,99637
2025-10-21,mushrooms,irkutsk,199,110592
2025-10-21,mushrooms,kansk,198,81146
2025-10-21,fruits,krasnoyarsk,201,61220
2025-10-21,fruits,irkutsk,196,55162
2025-10-21,fruits,kansk,200,63638
2025-10-21,vegetables,krasnoyarsk,201,42567
2025-10-21,vegetables,irkutsk,202,34410
2025-10-21,vegetables,kansk,202,40731
2025-10-21,greens,krasnoyarsk,201,32602
2025-10-21,greens,irkutsk,202,28314
2025-10-21,greens,kansk,200,27936
2025-10-21,flowers,krasnoyarsk,200,120344
2025-10-21,flowers,irkutsk,197,188172
2025-10-21,flowers,kansk,199,152627
2025-10-22,mushrooms,krasnoyarsk,199,93488
2025-10-22,mushrooms,irkutsk,199,87452
2025-10-22,mushrooms,kansk,196,94522
2025-10-22,fruits,krasnoyarsk,199,64808
2025-10-22,fruits,irkutsk,200,66006
2025-10-22,fruits,kansk,197,52145
2025-10-22,vegetables,krasnoyarsk,198,35780
2025-10-22,vegetables,irkutsk,196,41536
2025-10-22,vegetables,kansk,197,39713
2025-10-22,greens,krasnoyarsk,196,29405
2025-10-22,greens,irkutsk,199,30060
2025-10-22,greens,kansk,200,32862
2025-10-22,flowers,krasnoyarsk,200,163226
2025-10-22,flowers,irkutsk,198,158439
2025-10-22,flowers,kansk,199,141749
2025-10-23,mushrooms,krasnoyarsk,202,109086
2025-10-23,mushrooms,irkutsk,199,92907
2025-10-23,mushrooms,kansk,201,99712
2025-10-23,fruits,krasnoyarsk,199,53944
2025-10-23,fruits,irkutsk,201,54460
2025-10-23,fruits,kansk,201,54647
2025-10-23,vegetables,krasnoyarsk,198,39063
2025-10-23,vegetables,irkutsk,201,36461
2025-10-23,vegetables,kansk,199,38534
2025-10-23,greens,krasnoyarsk,198,30616
2025-10-23,greens,irkutsk,199,32128
2025-10-23,greens,kansk,200,28639
2025-10-23,flowers,krasnoyarsk,200,179208
2025-10-23,flowers,irkutsk,201,175390
2025-10-23,flowers,kansk,201,194356
2025-10-24,mushrooms,krasnoyarsk,198,101942
2025-10-24,mushrooms,irkutsk,199,118251
2025-10-24,mushrooms,kansk,200,99656
2025-10-24,fruits,krasnoyarsk,200,59391
2025-10-24,fruits,irkutsk,198,58281
2025-10-24,fruits,kansk,196,55689
2025-10-24,vegetables,krasnoyarsk,198,42728
2025-10-24,vegetables,irkutsk,195,39091
2025-10-24,vegetables,kansk,200,40940
2025-10-24,greens,krasnoyarsk,204,28443
2025-10-24,greens,irkutsk,197,33866
2025-10-24,greens,kansk,202,34164
2025-10-24,flowers,krasnoyarsk,201,194795
2025-10-24,flowers,irkutsk,200,146324
2025-10-24,flowers,kansk,198,162031
2025-10-25,mushrooms,krasnoyarsk,198,110984
2025-10-25,mushrooms,irkutsk,202,130049
2025-10-25,mushrooms,kansk,202,109742
2025-10-25,fruits,krasnoyarsk,204,67481
2025-10-25,fruits,irkutsk,201,66358
2025-10-25,fruits,kansk,200,68714
2025-10-25,vegetables,krasnoyarsk,203,36702
2025-10-25,vegetables,irkutsk,199,38956
2025-10-25,vegetables,kansk,200,43702
2025-10-25,greens,krasnoyarsk,201,26087
2025-10-25,greens,irkutsk,202,31479
2025-10-25,greens,kansk,200,37380
2025-10-25,flowers,krasnoyarsk,196,138570
2025-10-25,flowers,irkutsk,202,162026
2025-10-25,flowers,kansk,201,184343
2025-10-26,mushrooms,krasnoyarsk,201,118264
2025-10-26,mushrooms,irkutsk,200,118535
2025-10-26,mushrooms,kansk,198,80376
2025-10-26,fruits,krasnoyarsk,199,62161
2025-10-26,fruits,irkutsk,199,53805
2025-10-26,fruits,kansk,198,70202
2025-10-26,vegetables,krasnoyarsk,200,36956
2025-10-26,vegetables,irkutsk,201,37098
2025-10-26,vegetables,kansk,201,37564
2025-10-26,greens,krasnoyarsk,199,29720
2025-10-26,greens,irkutsk,200,27768
2025-10-26,greens,kansk,200,30238
2025-10-26,flowers,krasnoyarsk,199,135318
2025-10-26,flowers,irkutsk,196,159565
2025-10-26,flowers,kansk,202,151407
2025-10-27,mushrooms,krasnoyarsk,199,96138
2025-10-27,mushrooms,irkutsk,201,104540
2025-10-27,mushrooms,kansk,202,101371
2025-10-27,fruits,krasnoyarsk,195,55818
2025-10-27,fruits,irkutsk,200,57362
2025-10-27,fruits,kansk,201,55930
2025-10-27,vegetables,krasnoyarsk,201,34696
2025-10-27,vegetables,irkutsk,202,36949
2025-10-27,vegetables,kansk,203,42632
2025-10-27,greens,krasnoyarsk,202,30447
2025-10-27,greens,irkutsk,200,33304
2025-10-27,greens,kansk,200,24626
2025-10-27,flowers,krasnoyarsk,199,165826
2025-10-27,flowers,irkutsk,197,167195
2025-10-27,flowers,kansk,202,151693
2025-10-28,mushrooms,krasnoyarsk,201,104172
2025-10-28,mushrooms,irkutsk,201,102268
2025-10-28,mushrooms,kansk,199,109718
2025-10-28,fruits,krasnoyarsk,199,60499
2025-10-28,fruits,irkutsk,201,53192
2025-10-28,fruits,kansk,200,57274
2025-10-28,vegetables,krasnoyarsk,201,41623
2025-10-28,vegetables,irkutsk,200,32706
2025-10-28,vegetables,kansk,201,30278
2025-10-28,greens,krasnoyarsk,201,33396
2025-10-28,greens,irkutsk,197,27012
2025-10-28,greens,kansk,200,33916
2025-10-28,flowers,krasnoyarsk,199,182357
2025-10-28,flowers,irkutsk,201,186365
2025-10-28,flowers,kansk,198,159869
2025-10-29,mushrooms,krasnoyarsk,201,103263
2025-10-29,mushrooms,irkutsk,200,100628
2025-10-29,mushrooms,kansk,197,97339
2025-10-29,fruits,krasnoyarsk,200,62822
2025-10-29,fruits,irkutsk,203,56362
2025-10-29,fruits,kansk,199,68533
2025-10-29,vegetables,krasnoyarsk,202,39034
2025-10-29,vegetables,irkutsk,198,38685
2025-10-29,vegetables,kansk,200,39178
2025-10-29,greens,krasnoyarsk,200,29060
2025-10-29,greens,irkutsk,203,32110
2025-10-29,greens,kansk,200,27592
2025-10-29,flowers,krasnoyarsk,199,141727
2025-10-29,flowers,irkutsk,201,173000
2025-10-29,flowers,kansk,200,133370
2025-10-30,mushrooms,krasnoyarsk,197,104244
2025-10-30,mushrooms,irkutsk,200,102611
2025-10-30,mushrooms,kansk,197,86323
2025-10-30,fruits,krasnoyarsk,196,49801
2025-10-30,fruits,irkutsk,196,71616
2025-10-30,fruits,kansk,200,62890
2025-10-30,vegetables,krasnoyarsk,202,48490
2025-10-30,vegetables,irkutsk,197,40883
2025-10-30,vegetables,kansk,200,36080
2025-10-30,greens,krasnoyarsk,199,32667
2025-10-30,greens,irkutsk,197,31620
2025-10-30,greens,kansk,201,26700
2025-10-30,flowers,krasnoyarsk,196,172975
2025-10-30,flowers,irkutsk,197,110453
2025-10-30,flowers,kansk,200,128618
2025-10-31,mushrooms,krasnoyarsk,199,90471
2025-10-31,mushrooms,irkutsk,200,126546
2025-10-31,mushrooms,kansk,197,108336
2025-10-31,fruits,krasnoyarsk,200,55154
2025-10-31,fruits,irkutsk,200,70808
2025-10-31,fruits,kansk,198,50196
2025-10-31,vegetables,krasnoyarsk,196,36887
2025-10-31,vegetables,irkutsk,196,39590
2025-10-31,vegetables,kansk,201,34507
2025-10-31,greens,krasnoyarsk,198,31561
2025-10-31,greens,irkutsk,201,29120
2025-10-31,greens,kansk,199,33847
2025-10-31,flowers,krasnoyarsk,199,115941
2025-10-31,flowers,irkutsk,199,171319
2025-10-31,flowers,kansk,203,146194
2025-11-01,mushrooms,krasnoyarsk,202,99884
2025-11-01,mushrooms,irkutsk,201,105832
2025-11-01,mushrooms,kansk,198,87129
2025-11-01,fruits,krasnoyarsk,198,58457
2025-11-01,fruits,irkutsk,198,60463
2025-11-01,fruits,kansk,198,62845
2025-11-01,vegetables,krasnoyarsk,200,47378
2025-11-01,vegetables,irkutsk,201,34174
2025-11-01,vegetables,kansk,198,36936
2025-11-01,greens,krasnoyarsk,200,34042
2025-11-01,greens,irkutsk,200,22802
2025-11-01,greens,kansk,197,28720
2025-11-01,flowers,krasnoyarsk,200,174424
2025-11-01,flowers,irkutsk,200,165656
2025-11-01,flowers,kansk,200,168718
2025-11-02,mushrooms,krasnoyarsk,202,110433
2025-11-02,mushrooms,irkutsk,198,113796
2025-11-02,mushrooms,kansk,198,93208
2025-11-02,fruits,krasnoyarsk,201,71322
2025-11-02,fruits,irkutsk,203,61003
2025-11-02,fruits,kansk,198,60724
2025-11-02,vegetables,krasnoyarsk,198,46779
2025-11-02,vegetables,irkutsk,200,39042
2025-11-02,vegetables,kansk,198,37889
2025-11-02,greens,krasnoyarsk,198,27056
2025-11-02,greens,irkutsk,201,31977
2025-11-02,greens,kansk,199,32902
2025-11-02,flowers,krasnoyarsk,197,128451
2025-11-02,flowers,irkutsk,201,149799
2025-11-02,flowers,kansk,199,177880
2025-11-03,mushrooms,krasnoyarsk,202,101133
2025-11-03,mushrooms,irkutsk,199,113742
2025-11-03,mushrooms,kansk,199,104357
2025-11-03,fruits,krasnoyarsk,197,67545
2025-11-03,fruits,irkutsk,198,67708
2025-11-03,fruits,kansk,203,64742
2025-11-03,vegetables,krasnoyarsk,197,39622
2025-11-03,vegetables,irkutsk,200,39858
2025-11-03,vegetables,kansk,194,42978
2025-11-03,greens,krasnoyarsk,200,27656
2025-11-03,greens,irkutsk,200,30027
2025-11-03,greens,kansk,203,27652
2025-11-03,flowers,krasnoyarsk,197,148835
2025-11-03,flowers,irkutsk,202,187387
2025-11-03,flowers,kansk,202,183349
2025-11-04,mushrooms,krasnoyarsk,197,105148
2025-11-04,mushrooms,irkutsk,197,83102
2025-11-04,mushrooms,kansk,198,99754
2025-11-04,fruits,krasnoyarsk,200,64520
2025-11-04,fruits,irkutsk,199,54424
2025-11-04,fruits,kansk,198,65468
2025-11-04,vegetables,krasnoyarsk,199,39039
2025-11-04,vegetables,irkutsk,198,44110
2025-11-04,vegetables,kansk,198,37350
2025-11-04,greens,krasnoyarsk,197,29083
2025-11-04,greens,irkutsk,198,26904
2025-11-04,greens,kansk,203,31473
2025-11-04,flowers,krasnoyarsk,202,131875
2025-11-04,flowers,irkutsk,202,181648
2025-11-04,flowers,kansk,200,160958
2025-11-05,mushrooms,krasnoyarsk,197,110690
2025-11-05,mushrooms,irkutsk,197,92087
2025-11-05,mushrooms,kansk,197,106480
2025-11-05,fruits,krasnoyarsk,197,48828
2025-11-05,fruits,irkutsk,200,54055
2025-11-05,fruits,kansk,199,55224
2025-11-05,vegetables,krasnoyarsk,199,47507
2025-11-05,vegetables,irkutsk,197,43655
2025-11-05,vegetables,kansk,198,33642
2025-11-05,greens,krasnoyarsk,199,29652
2025-11-05,greens,irkutsk,199,27348
2025-11-05,greens,kansk,200,28922
2025-11-05,flowers,krasnoyarsk,197,124590
2025-11-05,flowers,irkutsk,200,136698
2025-11-05,flowers,kansk,201,174252
2025-11-06,mushrooms,krasnoyarsk,198,107466
2025-11-06,mushrooms,irkutsk,197,89311
2025-11-06,mushrooms,kansk,200,109574
2025-11-06,fruits,krasnoyarsk,199,58098
2025-11-06,fruits,irkutsk,199,63566
2025-11-06,fruits,kansk,198,57982
2025-11-06,vegetables,krasnoyarsk,200,43912
2025-11-06,vegetables,irkutsk,200,41146
2025-11-06,vegetables,kansk,201,36459
2025-11-06,greens,krasnoyarsk,199,30415
2025-11-06,greens,irkutsk,200,32354
2025-11-06,greens,kansk,197,27300
2025-11-06,flowers,krasnoyarsk,201,163788
2025-11-06,flowers,irkutsk,199,145264
2025-11-06,flowers,kansk,201,153588
2025-11-07,mushrooms,krasnoyarsk,199,110074
2025-11-07,mushrooms,irkutsk,200,108796
2025-11-07,mushrooms,kansk,198,114230
2025-11-07,fruits,krasnoyarsk,199,64965
2025-11-07,fruits,irkutsk,196,60336
2025-11-07,fruits,kansk,199,58770
2025-11-07,vegetables,krasnoyarsk,200,36698
2025-11-07,vegetables,irkutsk,200,35922
2025-11-07,vegetables,kansk,200,37364
2025-11-07,greens,krasnoyarsk,199,31231
2025-11-07,greens,irkutsk,199,31171
2025-11-07,greens,kansk,200,25508
2025-11-07,flowers,krasnoyarsk,203,149574
2025-11-07,flowers,irkutsk,200,167630
2025-11-07,flowers,kansk,196,151986
2025-11-08,mushrooms,krasnoyarsk,197,95143
2025-11-08,mushrooms,irkutsk,201,110222
2025-11-08,mushrooms,kansk,196,110708
2025-11-08,fruits,krasnoyarsk,200,55538
2025-11-08,fruits,irkutsk,198,45639
2025-11-08,fruits,kansk,201,65316
2025-11-08,vegetables,krasnoyarsk,198,35612
2025-11-08,vegetables,irkutsk,199,48195
2025-11-08,vegetables,kansk,199,40438
2025-11-08,greens,krasnoyarsk,196,31164
2025-11-08,greens,irkutsk,199,26463
2025-11-08,greens,kansk,199,34391
2025-11-08,flowers,krasnoyarsk,196,151921
2025-11-08,flowers,irkutsk,197,104553
2025-11-08,flowers,kansk,199,148525
2025-11-09,mushrooms,krasnoyarsk,199,99456
2025-11-09,mushrooms,irkutsk,200,97962
2025-11-09,mushrooms,kansk,197,75244
2025-11-09,fruits,krasnoyarsk,198,53594
2025-11-09,fruits,irkutsk,196,53598
2025-11-09,fruits,kansk,199,57522
2025-11-09,vegetables,krasnoyarsk,200,39488
2025-11-09,vegetables,irkutsk,199,43455
2025-11-09,vegetables,kansk,203,45415
2025-11-09,greens,krasnoyarsk,200,33672
2025-11-09,greens,irkutsk,200,28244
2025-11-09,greens,kansk,203,28639
2025-11-09,flowers,krasnoyarsk,200,129183
2025-11-09,flowers,irkutsk,202,177469
2025-11-09,flowers,kansk,200,160896
2025-11-10,mushrooms,krasnoyarsk,201,95420
2025-11-10,mushrooms,irkutsk,199,105981
2025-11-10,mushrooms,kansk,199,95293
2025-11-10,fruits,krasnoyarsk,199,63492
2025-11-10,fruits,irkutsk,198,71487
2025-11-10,fruits,kansk,200,65720
2025-11-10,vegetables,krasnoyarsk,199,45511
2025-11-10,vegetables,irkutsk,200,40426
2025-11-10,vegetables,kansk,199,39336
2025-11-10,greens,krasnoyarsk,200,27452
2025-11-10,greens,irkutsk,199,28940
2025-11-10,greens,kansk,203,28929
2025-11-10,flowers,krasnoyarsk,197,146914
2025-11-10,flowers,irkutsk,199,157074
2025-11-10,flowers,kansk,200,156886
2025-11-11,mushrooms,krasnoyarsk,197,85149
2025-11-11,mushrooms,irkutsk,200,80596
2025-11-11,mushrooms,kansk,201,108316
2025-11-11,fruits,krasnoyarsk,199,58446
2025-11-11,fruits,irkutsk,200,72106
2025-11-11,fruits,kansk,199,52327
2025-11-11,vegetables,krasnoyarsk,198,37917
2025-11-11,vegetables,irkutsk,199,37605
2025-11-11,vegetables,kansk,199,37350
2025-11-11,greens,krasnoyarsk,197,34082
2025-11-11,greens,irkutsk,198,30743
2025-11-11,greens,kansk,199,31712
2025-11-11,flowers,krasnoyarsk,198,162389
2025-11-11,flowers,irkutsk,201,154904
2025-11-11,flowers,kansk,196,152493
2025-11-12,mushrooms,krasnoyarsk,198,107514
2025-11-12,mushrooms,irkutsk,200,106368
2025-11-12,mushrooms,kansk,197,98726
2025-11-12,fruits,krasnoyarsk,202,54802
2025-11-12,fruits,irkutsk,198,70725
2025-11-12,fruits,kansk,198,60427
2025-11-12,vegetables,krasnoyarsk,195,38929
2025-11-12,vegetables,irkutsk,198,33774
2025-11-12,vegetables,kansk,198,36135
2025-11-12,greens,krasnoyarsk,201,30907
2025-11-12,greens,irkutsk,203,31743
2025-11-12,greens,kansk,200,31736
2025-11-12,flowers,krasnoyarsk,201,146317
2025-11-12,flowers,irkutsk,199,145355
2025-11-12,flowers,kansk,198,165896
2025-11-13,mushrooms,krasnoyarsk,203,94220
2025-11-13,mushrooms,irkutsk,199,103491
2025-11-13,mushrooms,kansk,197,88986
2025-11-13,fruits,krasnoyarsk,203,62467
2025-11-13,fruits,irkutsk,200,63270
2025-11-13,fruits,kansk,200,57882
2025-11-13,vegetables,krasnoyarsk,198,41861
2025-11-13,vegetables,irkutsk,201,38901
2025-11-13,vegetables,kansk,200,43810
2025-11-13,greens,krasnoyarsk,200,26566
2025-11-13,greens,irkutsk,200,34160
2025-11-13,greens,kansk,199,28530
2025-11-13,flowers,krasnoyarsk,204,183508
2025-11-13,flowers,irkutsk,198,180405
2025-11-13,flowers,kansk,201,199076
2025-11-14,mushrooms,krasnoyarsk,198,99255
2025-11-14,mushrooms,irkutsk,200,92796
2025-11-14,mushrooms,kansk,201,101933
2025-11-14,fruits,krasnoyarsk,202,62454
2025-11-14,fruits,irkutsk,198,58105
2025-11-14,fruits,kansk,197,62383
2025-11-14,vegetables,krasnoyarsk,199,43196
2025-11-14,vegetables,irkutsk,198,42431
2025-11-14,vegetables,kansk,202,36766
2025-11-14,greens,krasnoyarsk,201,25406
2025-11-14,greens,irkutsk,202,32580
2025-11-14,greens,kansk,199,31483
2025-11-14,flowers,krasnoyarsk,196,148865
2025-11-14,flowers,irkutsk,199,117696
2025-11-14,flowers,kansk,200,197340
2025-11-15,mushrooms,krasnoyarsk,195,92782
2025-11-15,mushrooms,irkutsk,200,113238
2025-11-15,mushrooms,kansk,200,95314
2025-11-15,fruits,krasnoyarsk,201,66993
2025-11-15,fruits,irkutsk,200,63778
2025-11-15,fruits,kansk,197,57130
2025-11-15,vegetables,krasnoyarsk,205,40881
